"y1","y2","y3","y4","y5","y6","y7","y8","y9","y10","y11","y12","y13","y14","y15","y16","y17","y18","y19","y20","y21","y22","y23","y24","y25","y26","y27","y28","y29","y30","y31","y32","y33","y34","y35","y36","y37","y38","y39","y40","y41","y42","y43","y44","y45","y46","y47","y48","y49","y50","y51","y52","y53","y54","y55","y56","y57","y58","y59","y60","y61","y62","y63","y64","y65","y66","y67","y68","y69","y70","y71","y72","y73","y74","y75","y76","y77","y78","y79","y80","y81","y82","y83","y84","y85","y86","y87","y88","y89","y90","y91","y92","y93","y94","y95","y96","y97","y98","y99","y100","y101","feature","no_nas","color"
630.0,630.0,630.122253418,630.312194824,630.627380371,630.934631348,631.140258789,631.403320312,631.500488281,631.705993652,631.772216797,631.929992676,632.15625,632.109313965,632.143737793,632.252685547,632.585205078,632.699035645,632.913818359,633.051330566,633.305664062,633.341491699,633.432739258,633.729736328,633.894897461,634.038513184,634.411376953,634.586914062,634.811218262,634.985107422,635.099609375,635.312927246,635.581787109,635.66809082,635.872314453,635.936828613,636.154907227,636.413818359,636.631774902,636.703552246,636.92755127,636.903991699,637.047241211,637.226074219,637.237121582,637.474060059,637.727416992,637.842224121,638.003967285,638.276916504,638.413330078,638.444946289,638.632141113,638.750427246,639.08605957,639.299194336,639.553649902,639.777404785,639.844848633,639.918395996,640.041809082,640.030212402,640.006958008,640.063476562,640.058959961,640.162963867,640.221801758,640.38885498,640.328979492,640.541625977,640.778869629,640.991943359,641.099975586,641.419494629,641.674926758,641.76348877,641.947143555,641.978942871,641.816894531,641.729858398,641.896057129,641.924987793,642.065063477,642.327148438,642.138183594,642.122253418,642.076721191,642.121276855,642.059265137,641.96472168,641.942016602,642.212890625,642.245788574,642.395202637,642.602111816,642.424499512,642.652282715,642.716308594,642.700073242,642.796081543,643.04876709,"tree1","102","#40BF0C"
584.0,584.0,584.098510742,584.342346191,584.821228027,584.969421387,585.334533691,585.61541748,585.811706543,585.86340332,585.851379395,586.031433105,586.29888916,586.204406738,586.205810547,586.388305664,586.744628906,586.83807373,587.014587402,587.237243652,587.521972656,587.458862305,587.581848145,587.802246094,587.981506348,588.120544434,588.598083496,588.768493652,588.967529297,589.172363281,589.40802002,589.593444824,589.717834473,589.786682129,590.028747559,590.131713867,590.364318848,590.688659668,590.740783691,590.755737305,591.04296875,591.043884277,591.129150391,591.361816406,591.225708008,591.54901123,591.704406738,591.862976074,591.989868164,592.256896973,592.43347168,592.525817871,592.766296387,592.849121094,593.145935059,593.533935547,593.7109375,594.094604492,594.063049316,594.119689941,594.048156738,594.327392578,594.127929688,594.168518066,594.155029297,594.234924316,594.294128418,594.481262207,594.319946289,594.518005371,594.748474121,594.96685791,595.112060547,595.40814209,595.70300293,595.821472168,596.064697266,596.10925293,595.972961426,595.876464844,596.04473877,596.13494873,596.327087402,596.563659668,596.420471191,596.376525879,596.290100098,596.554382324,596.419006348,596.139892578,596.335571289,596.646911621,596.715332031,596.864257812,596.944641113,596.849121094,596.954956055,597.111633301,597.129760742,597.125793457,597.543334961,"tree1","102","#40BF0C"
250.0,250.0,250.087142944,250.403198242,250.685241699,251.029434204,251.233642578,251.44329834,251.462524414,251.670883179,251.632476807,251.884277344,252.07862854,252.00491333,252.059265137,252.15234375,252.317398071,252.483413696,252.624710083,252.781097412,253.053070068,253.161880493,253.304519653,253.639419556,253.804473877,253.970275879,254.273300171,254.365280151,254.523895264,254.65802002,254.739303589,254.89654541,255.117141724,255.101699829,255.26713562,255.395675659,255.600326538,255.754119873,255.844055176,255.889831543,256.101287842,256.042785645,256.215637207,256.334655762,256.299560547,256.51171875,256.651275635,256.695007324,256.797485352,257.080078125,257.204772949,257.200439453,257.497497559,257.500183105,257.960876465,258.187805176,258.43182373,258.616729736,258.587738037,258.609985352,258.720703125,258.582092285,258.419891357,258.470794678,258.354858398,258.415130615,258.504211426,258.659240723,258.721557617,258.901489258,259.121795654,259.479827881,259.679016113,259.965118408,260.165771484,260.204772949,260.35736084,260.388977051,260.17288208,260.007385254,260.172973633,260.225830078,260.371185303,260.645996094,260.424102783,260.451171875,260.468139648,260.540649414,260.495361328,260.45690918,260.416687012,260.766540527,260.84185791,261.013244629,261.217193604,261.101531982,261.279205322,261.299499512,261.338439941,261.403289795,261.696472168,"tower","102","#B7B282"
113.0,113.0,113.110336304,113.296669006,113.551277161,113.871276855,114.050445557,114.302497864,114.337310791,114.559661865,114.637718201,114.860183716,115.064033508,115.003990173,115.012374878,115.157470703,115.426780701,115.578575134,115.771385193,115.940963745,116.1460495,116.22277832,116.28842926,116.540016174,116.6902771,116.885520935,117.17376709,117.314483643,117.556335449,117.719398499,117.869766235,118.074729919,118.286521912,118.382301331,118.580451965,118.637451172,118.866607666,119.066169739,119.196472168,119.304756165,119.519920349,119.49684906,119.699783325,119.859695435,119.853683472,120.100479126,120.278060913,120.43787384,120.613372803,120.894348145,121.00428772,120.970359802,121.080467224,121.091331482,121.499252319,121.730148315,121.976715088,122.132095337,122.200645447,122.319740295,122.509094238,122.505088806,122.464172363,122.597877502,122.589263916,122.748451233,122.806793213,122.942825317,122.873275757,123.018516541,123.165855408,123.365203857,123.434936523,123.755271912,123.962539673,124.039901733,124.261528015,124.299346924,124.161483765,124.052490234,124.19178009,124.241630554,124.43346405,124.616142273,124.436691284,124.442779541,124.372772217,124.332351685,124.224395752,124.133201599,124.075447083,124.30973053,124.346328735,124.509552002,124.657272339,124.502441406,124.688186646,124.737991333,124.729553223,124.805236816,125.023635864,"frontwall","102","#E7E7E4"
673.0,673.0,673.102905273,673.262268066,673.678527832,673.912475586,674.083496094,674.355163574,674.440368652,674.696716309,674.757568359,674.897766113,675.127929688,675.142150879,675.214660645,675.413513184,687.389465332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bush1","18","#97D938"
376.0,376.0,376.119812012,376.319732666,376.597198486,376.921661377,377.182434082,377.328582764,377.339416504,377.579498291,377.630767822,377.82019043,378.052703857,377.986816406,377.97164917,378.157409668,378.339202881,378.416503906,378.604827881,378.768951416,378.970672607,379.074279785,379.155029297,379.426422119,379.587768555,379.766723633,380.104644775,380.171936035,380.369689941,380.555450439,380.73928833,380.88269043,381.079864502,381.162200928,381.358795166,381.450256348,381.686859131,381.808258057,382.043914795,382.108337402,382.251617432,382.304626465,382.467285156,382.676422119,382.639221191,382.88104248,383.065582275,383.089904785,383.248901367,383.539031982,383.666625977,383.682769775,383.836914062,383.898681641,384.279937744,384.526550293,384.815979004,384.934814453,385.000091553,385.092468262,385.248840332,385.250396729,385.21697998,385.294189453,385.29977417,385.437713623,385.495544434,385.6015625,385.652008057,385.771179199,385.969573975,386.172027588,386.355682373,386.751739502,386.958984375,387.039733887,387.217987061,387.282196045,387.132995605,387.033721924,387.153961182,387.206390381,387.381378174,387.654937744,387.472717285,387.481231689,387.428894043,387.505828857,387.427276611,387.381835938,387.346618652,387.641479492,387.707519531,387.865936279,388.064819336,387.966400146,388.051696777,388.231048584,388.157501221,388.233947754,388.567749023,"tree1","102","#40BF0C"
675.0,675.0,675.157043457,675.33972168,675.701721191,676.005493164,676.159057617,676.41418457,676.493103027,676.796813965,676.839050293,677.012695312,677.234313965,677.148132324,677.229614258,677.42767334,677.813476562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bush1","18","#97D938"
94.0,94.0,94.1137619019,93.7482070923,93.9778060913,94.2997894287,94.5513458252,94.8490447998,94.9288024902,95.1224136353,95.23802948,95.4702682495,95.7282714844,95.6538009644,95.6763153076,95.8382568359,96.0891723633,96.2017822266,96.4187850952,96.614364624,96.8154830933,96.9072723389,96.9822006226,97.2127380371,97.3752822876,97.5939712524,97.9570999146,98.0829467773,98.3092880249,98.5186691284,98.7261276245,98.9178390503,99.126449585,99.221862793,99.3980865479,99.4712905884,99.7004623413,99.9202346802,100.100471497,100.211997986,100.559707642,100.717315674,101.094566345,101.512405396,101.839073181,102.434516907,103.05909729,103.706726074,104.432609558,105.273742676,105.923828125,106.620674133,107.46559906,108.393981934,109.732261658,110.946006775,112.08429718,113.113975525,114.122612,115.236846924,116.577430725,117.503982544,118.315063477,119.548797607,120.317207336,121.312973022,122.081100464,122.498634338,122.423301697,123.887443542,124.226608276,124.927680969,125.249679565,125.801567078,126.009521484,126.172584534,126.799842834,127.16607666,127.265129089,127.412574768,127.881988525,127.911605835,128.232620239,128.710723877,128.830291748,128.867645264,128.834106445,128.916687012,128.946655273,128.938232422,129.046295166,129.593017578,129.624267578,129.882171631,130.078430176,130.065246582,130.262817383,130.413406372,130.351333618,130.651168823,130.914993286,"frontwall","102","#E7E7E4"
395.0,395.0,395.157867432,395.398345947,395.787994385,396.07711792,396.328186035,396.700164795,396.703826904,396.956451416,397.046875,397.251159668,397.572479248,397.519165039,397.609832764,397.786224365,398.009613037,398.153625488,398.391204834,398.598083496,398.833587646,398.964324951,399.037353516,399.311798096,399.485992432,399.714477539,400.040679932,400.147247314,400.322021484,400.591583252,400.727355957,400.949249268,401.10256958,401.146240234,401.387512207,401.535400391,401.753082275,401.898834229,402.147491455,402.228118896,402.396484375,402.356262207,402.594116211,402.860107422,402.832672119,403.08782959,403.287353516,403.40032959,403.572113037,403.8956604,403.977539062,404.076446533,404.145080566,404.220367432,404.699920654,404.9637146,405.17175293,405.29196167,405.353210449,405.460113525,405.652801514,405.669433594,405.602081299,405.666564941,405.627868652,405.753753662,405.83026123,405.935424805,405.914276123,406.049804688,406.237182617,406.498474121,406.676055908,406.995880127,407.22064209,407.234680176,407.515106201,407.547088623,407.378112793,407.269104004,407.45401001,407.478240967,407.699707031,407.959655762,407.763977051,407.683563232,407.65020752,407.696990967,407.650695801,407.439788818,407.351898193,407.738952637,407.744110107,407.925323486,408.063903809,408.03225708,408.143615723,408.238555908,408.145782471,408.318511963,408.552337646,"tree1","102","#40BF0C"
630.0,630.0,630.155883789,630.368469238,630.684814453,630.98614502,631.179931641,631.434814453,631.692443848,631.858947754,631.855102539,631.969848633,632.190002441,632.077819824,632.095031738,632.206176758,632.451049805,632.606384277,632.834838867,632.983337402,633.143859863,633.22454834,633.305175781,633.618347168,633.789916992,633.92010498,634.262390137,634.329162598,634.598693848,634.784973145,634.864135742,635.013000488,635.220214844,635.257019043,635.518493652,635.573364258,635.845703125,636.026855469,636.130432129,636.186157227,636.388549805,636.384521484,636.610473633,636.779541016,636.808105469,637.01965332,637.164428711,637.256835938,637.44732666,637.785644531,637.899414062,637.857971191,638.016723633,638.073547363,638.379211426,638.772583008,639.024902344,639.150878906,639.19934082,639.260620117,639.433898926,639.365112305,639.310791016,639.39276123,639.326965332,639.494689941,639.559448242,639.731445312,639.693908691,639.878295898,640.094177246,640.34197998,640.520202637,640.835266113,641.084655762,641.130493164,641.30847168,641.375305176,641.203735352,641.079956055,641.239379883,641.292297363,641.463378906,641.712280273,641.514648438,641.506896973,641.441955566,641.507995605,641.449035645,641.25604248,641.28692627,641.620239258,641.650085449,641.802368164,641.983825684,641.84576416,641.995544434,642.083496094,642.121276855,642.165527344,642.494262695,"tree1","102","#40BF0C"
467.0,467.0,467.113708496,467.3621521,467.700500488,467.965667725,468.156707764,468.353607178,468.369018555,468.608184814,468.629089355,468.817840576,469.024078369,468.942504883,469.03213501,469.190063477,469.391082764,469.537261963,469.714355469,469.821014404,470.08026123,470.143218994,470.173248291,470.517059326,470.687133789,470.840332031,471.142333984,471.237426758,471.391021729,471.608642578,471.674163818,471.875701904,471.990234375,472.045349121,472.282104492,472.339477539,472.516326904,472.732940674,472.831573486,472.906524658,473.079925537,473.050231934,473.130493164,473.299346924,473.29107666,473.439788818,473.686859131,473.756591797,473.922027588,474.193267822,474.2472229,474.276763916,474.386413574,474.534118652,474.903289795,475.131134033,475.35635376,475.531524658,475.554962158,475.583953857,475.749816895,475.697753906,475.545928955,475.560852051,475.506835938,475.50213623,475.600341797,475.724517822,475.55078125,475.770477295,475.946258545,476.184844971,476.326293945,476.623046875,476.792816162,476.795379639,476.982727051,476.940124512,476.680969238,476.522186279,476.696044922,476.678314209,476.709991455,476.970336914,476.723114014,476.622009277,476.489837646,476.468353271,476.366119385,476.251953125,476.06741333,476.439544678,476.366088867,476.373596191,476.451599121,476.280487061,476.281616211,476.383483887,476.236236572,476.286956787,476.425506592,"tree3","102","#1C511C"
642.0,642.0,642.163696289,642.465698242,642.819152832,643.104980469,643.320495605,643.665161133,643.711853027,643.934204102,643.982727051,644.130310059,644.391052246,644.333984375,644.393005371,644.601806641,644.84197998,644.984436035,645.224121094,645.37286377,645.616516113,645.737976074,645.814453125,646.122619629,646.296936035,646.51776123,646.887634277,647.016784668,647.246337891,647.523620605,647.610229492,647.816955566,648.001220703,648.045471191,648.26550293,648.437927246,648.631286621,648.887695312,649.00970459,649.128295898,649.3359375,649.36505127,649.559143066,649.788696289,649.808837891,649.898864746,650.102783203,650.210449219,650.371765137,650.739013672,650.824584961,650.872192383,651.007080078,651.061218262,651.478637695,651.757629395,652.050964355,652.186950684,652.203369141,652.22845459,652.399536133,652.377075195,652.286560059,652.341552734,652.315429688,652.434326172,652.541870117,652.675354004,652.632446289,652.837585449,653.03717041,653.304870605,653.487426758,653.820129395,654.068603516,654.135070801,654.331481934,654.382507324,654.187683105,654.103759766,654.311279297,654.359069824,654.503295898,654.797424316,654.601074219,654.58013916,654.515380859,654.541748047,654.55456543,654.374511719,654.287780762,654.701293945,654.698242188,654.855163574,655.038452148,654.889465332,655.04309082,655.102172852,655.083190918,655.159362793,655.559204102,"tree1","102","#40BF0C"
389.0,389.0,389.118621826,389.356140137,389.704162598,389.980926514,390.198242188,390.376556396,390.401184082,390.63180542,390.669128418,390.885772705,391.111175537,391.067565918,391.080932617,391.269470215,391.475921631,391.583526611,391.791137695,391.933135986,392.155975342,392.230377197,392.265350342,392.584411621,392.742004395,392.92980957,393.257965088,393.352600098,393.538909912,393.803741455,393.919891357,394.091827393,394.233642578,394.304138184,394.582183838,394.671478271,394.859649658,394.990356445,395.238555908,395.225341797,395.494262695,395.467102051,395.637054443,395.855682373,395.834777832,396.029266357,396.29006958,396.296325684,396.444152832,396.816772461,396.864624023,396.871551514,396.996704102,397.115234375,397.523620605,397.85723877,398.05960083,398.15246582,398.262969971,398.341674805,398.511810303,398.615997314,398.555114746,398.57824707,398.649810791,398.688262939,398.791351318,398.881774902,398.852325439,398.998779297,399.175933838,399.380523682,399.625366211,400.016296387,400.250579834,400.31652832,400.542388916,400.623901367,400.460449219,400.387298584,400.5440979,400.63180542,400.839355469,401.129730225,401.014678955,400.995483398,400.94317627,401.056427002,400.985107422,400.984832764,400.968322754,401.198272705,401.285308838,401.435668945,401.741607666,401.66027832,401.737030029,401.994110107,401.88482666,401.953643799,402.247650146,"tree1","102","#40BF0C"
671.0,671.0,671.206787109,671.438598633,671.777038574,672.10546875,672.260620117,672.475341797,672.569702148,672.881225586,672.925476074,673.041992188,673.241882324,673.184082031,673.244445801,673.344665527,673.704040527,673.878479004,674.08581543,674.215698242,674.442626953,674.576782227,674.659545898,674.960571289,675.108215332,675.237304688,675.66973877,675.810546875,675.979797363,676.166503906,676.293640137,676.576721191,676.77166748,676.855712891,677.031982422,677.059936523,677.32043457,677.653564453,677.747131348,677.840576172,678.059265137,678.042053223,678.127868652,678.31463623,678.335876465,678.579589844,678.857543945,678.942993164,679.115722656,679.421325684,679.555114746,679.61328125,679.740356445,679.814880371,680.185852051,680.459655762,680.776000977,680.932678223,680.983215332,681.065185547,681.232788086,681.229003906,681.168701172,681.225341797,681.236999512,681.332519531,681.521362305,681.621887207,681.616455078,681.796264648,682.004150391,682.239501953,682.372558594,682.797790527,682.993286133,683.018737793,683.226196289,683.291748047,683.099731445,683.05065918,683.170593262,683.210083008,683.344665527,683.708251953,683.540466309,683.437683105,683.384887695,683.444274902,683.362487793,683.293823242,683.185974121,683.66217041,683.67590332,683.866577148,683.987548828,683.900878906,684.085998535,684.146911621,684.070739746,684.265014648,684.540039062,"bush2","102","#4E7F59"
640.0,640.0,640.127807617,640.470703125,640.789001465,641.059814453,641.303955078,641.493041992,641.482971191,641.716125488,641.741577148,641.932861328,642.171325684,642.125549316,642.237976074,642.366271973,642.541931152,642.788452148,642.871154785,642.985412598,643.237487793,643.395751953,643.523376465,643.823303223,643.977600098,644.119812012,644.501281738,644.595397949,644.769592285,644.956665039,645.020568848,645.231872559,645.402832031,645.445922852,645.692626953,645.752502441,645.950683594,646.131347656,646.231262207,646.26940918,646.532897949,646.455444336,646.632446289,646.783508301,646.804077148,646.902832031,647.115600586,647.151550293,647.28137207,647.613037109,647.724121094,647.790527344,647.932434082,648.031433105,648.441772461,648.730102539,648.948608398,649.130126953,649.125305176,649.119445801,649.257080078,649.20123291,649.076049805,649.144104004,649.058654785,649.141235352,649.211486816,649.347961426,649.33416748,649.772766113,649.991821289,650.291320801,650.417480469,650.839111328,651.031311035,650.990844727,651.170776367,651.15435791,650.959655762,650.841918945,651.018249512,651.04309082,651.176330566,651.533874512,651.273498535,651.266662598,651.282897949,651.397094727,651.348449707,651.279052734,651.227111816,651.592651367,651.655944824,651.832214355,652.033630371,651.889282227,652.086242676,652.129577637,652.097473145,652.268493652,652.423034668,"tree4","102","#25C50C"
655.0,655.0,655.225646973,655.561523438,655.819641113,656.102478027,656.320556641,656.593139648,656.623718262,656.919921875,656.990905762,657.141235352,657.355712891,657.262695312,657.26373291,657.344482422,657.640869141,657.802429199,658.034667969,658.198181152,658.439147949,658.54095459,658.62121582,658.911560059,659.060668945,659.213989258,659.650512695,659.738769531,659.917602539,660.09777832,660.216186523,660.436889648,660.667419434,660.747619629,660.937744141,661.008361816,661.186523438,661.492431641,661.678527832,661.733520508,661.951416016,661.942138672,662.093566895,662.244995117,662.266967773,662.512268066,662.760009766,662.876220703,663.027954102,663.316223145,663.396484375,663.478393555,663.651123047,663.75769043,664.035522461,664.292785645,664.644714355,664.815490723,664.853393555,664.898010254,665.065551758,665.048461914,664.960449219,665.004150391,664.959289551,665.035400391,665.116271973,665.251708984,665.216308594,665.380126953,665.684570312,665.93939209,666.08203125,666.423950195,666.729125977,666.747314453,666.929992676,666.951293945,666.77557373,666.695556641,666.86151123,666.891967773,666.99395752,667.22454834,667.088195801,667.04675293,667.003540039,667.054443359,667.010803223,666.940612793,666.895935059,667.180786133,667.204345703,667.354309082,667.592346191,667.397888184,667.654724121,667.769836426,667.740112305,667.864807129,668.073974609,"bush3","102","#2C5204"
669.0,669.0,669.154846191,669.369934082,669.730895996,670.012512207,670.180603027,670.429382324,670.499450684,670.809082031,670.849060059,671.011779785,671.232116699,671.132141113,671.237609863,671.438293457,671.769714355,671.897033691,672.080932617,672.251525879,672.508422852,672.61932373,672.711608887,672.960083008,673.100280762,673.254638672,673.698486328,673.846191406,674.040100098,674.244873047,674.381652832,674.705383301,674.854980469,674.947387695,675.118591309,675.195373535,675.409545898,675.755004883,675.939025879,676.005065918,676.234619141,676.203430176,676.339416504,676.584106445,676.633850098,676.860107422,677.083007812,677.18157959,677.416503906,677.785217285,677.888671875,677.932128906,678.020935059,678.115600586,678.497192383,678.81842041,679.026184082,679.180297852,679.276611328,679.357299805,679.605529785,679.618347168,679.528442383,679.660644531,679.670349121,679.788146973,679.877258301,680.010681152,680.00177002,680.129211426,680.323913574,680.661376953,680.815002441,681.101806641,681.361450195,681.384155273,681.688659668,681.746337891,681.544128418,681.489501953,681.663696289,681.720825195,681.85357666,682.061645508,681.950500488,681.92364502,681.890319824,681.927246094,681.874755859,681.800292969,681.774047852,682.012023926,682.042358398,682.189697266,682.384521484,682.246276855,682.50201416,682.532348633,682.525512695,682.692443848,682.952880859,"no feature","102","#021502"
667.0,667.0,667.140808105,667.347412109,667.696350098,667.979858398,668.157531738,668.375915527,668.43737793,668.727172852,668.793029785,668.946350098,669.190002441,669.088500977,669.16229248,669.357421875,669.666137695,669.815063477,670.025817871,670.174072266,670.380615234,670.49420166,670.593505859,670.897277832,671.02545166,671.15423584,671.524414062,671.690734863,671.891601562,672.106628418,672.210083008,672.506103516,672.692443848,672.777160645,672.945983887,672.995605469,673.179138184,673.543823242,673.71295166,673.789550781,674.034362793,674.005615234,674.098144531,674.245788574,674.340698242,674.551574707,674.833251953,674.951293945,675.130432129,675.470275879,675.578674316,675.642028809,675.721923828,675.854309082,676.147399902,676.465698242,676.708557129,676.891296387,676.981872559,677.014648438,677.208984375,677.237854004,677.148925781,677.238708496,677.225769043,677.342102051,677.500915527,677.628234863,677.553405762,677.756530762,677.958557129,678.192565918,678.321594238,678.727783203,678.948669434,678.977355957,679.196960449,679.226135254,679.039978027,679.005493164,679.133972168,679.184997559,679.307800293,679.61730957,679.475952148,679.461303711,679.356872559,679.439025879,679.343811035,679.277709961,679.212158203,679.573181152,679.63067627,679.802368164,679.959960938,679.843994141,680.046508789,680.063598633,680.035949707,680.181762695,680.464111328,"bush2","102","#4E7F59"
396.0,396.0,395.963104248,396.097015381,396.191223145,396.266967773,396.384277344,396.408050537,396.235168457,396.269836426,396.110900879,396.169311523,396.192565918,395.925079346,395.827606201,395.734008789,395.788879395,395.798492432,395.877624512,395.857727051,395.978729248,395.936889648,395.891296387,396.024169922,396.030426025,396.076568604,396.27645874,396.215454102,396.257904053,396.242095947,396.193847656,396.273223877,396.379333496,396.333770752,396.473693848,396.499938965,396.617034912,396.75769043,396.824645996,396.792938232,396.956878662,396.881286621,397.003356934,397.07333374,397.044555664,397.204101562,397.366027832,397.406463623,397.531707764,397.839874268,397.918548584,397.895721436,398.030548096,398.086456299,398.516815186,398.756011963,398.99621582,399.154052734,399.181304932,399.216552734,399.337921143,399.278930664,399.200866699,399.249542236,399.187255859,399.267974854,399.329467773,399.482818604,399.466186523,399.763153076,399.979125977,400.246124268,400.405731201,400.778167725,400.995239258,401.028045654,401.195251465,401.238769531,401.066253662,400.932342529,401.087371826,401.110107422,401.253173828,401.532287598,401.330566406,401.301940918,401.327880859,401.370330811,401.33416748,401.241027832,401.231842041,401.566680908,401.602630615,401.774627686,401.989990234,401.854492188,402.0262146,402.075683594,402.061401367,402.108306885,402.370697021,"tree3","102","#1C511C"
636.0,636.0,636.133178711,636.340576172,636.622253418,636.938110352,637.136657715,637.398803711,637.506713867,637.7109375,637.773010254,637.936340332,638.187988281,638.10534668,638.126342773,638.237243652,638.537414551,638.700927734,638.887084961,639.016967773,639.23840332,639.340209961,639.406982422,639.715637207,639.856811523,639.998046875,640.346740723,640.504333496,640.734985352,640.895629883,641.022888184,641.213928223,641.464111328,641.517211914,641.735595703,641.787597656,642.019897461,642.213378906,642.393066406,642.445007324,642.717895508,642.695495605,642.88659668,643.027954102,643.036376953,643.252929688,643.499633789,643.613037109,643.782958984,644.043762207,644.139160156,644.177246094,644.317443848,644.424987793,644.839782715,645.058654785,645.326171875,645.498962402,645.585327148,645.656494141,645.831115723,645.806640625,645.742248535,645.821044922,645.81640625,645.932861328,645.994018555,646.133850098,646.083557129,646.288818359,646.549194336,646.808044434,646.952453613,647.234375,647.516967773,647.596130371,647.807434082,647.856933594,647.686340332,647.578125,647.756530762,647.802978516,647.930175781,648.172180176,648.020751953,647.993041992,647.962341309,648.002807617,647.946228027,647.854370117,647.835083008,648.108337402,648.14239502,648.328918457,648.51348877,648.361633301,648.61706543,648.687011719,648.721862793,648.795166016,649.04284668,"tree1","102","#40BF0C"
655.0,655.0,655.09387207,655.279602051,655.607116699,655.914733887,656.078735352,656.328918457,656.387695312,656.65222168,656.766296387,656.941711426,657.164428711,657.124816895,657.165466309,657.345214844,670.356689453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bush1","18","#97D938"
679.0,679.0,679.141906738,679.416381836,679.820251465,680.035522461,680.172973633,680.493774414,680.60925293,680.80859375,680.80090332,680.942993164,681.221923828,681.167175293,681.244995117,681.476867676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bush1","17","#97D938"
625.0,625.0,625.117553711,625.300170898,625.633972168,625.925720215,626.111022949,626.331176758,626.404541016,626.695617676,626.772155762,626.946960449,627.169067383,627.106689453,627.159240723,627.332519531,627.647521973,627.779418945,628.022033691,628.163208008,628.380371094,628.501831055,628.532043457,628.832336426,628.967651367,629.124633789,629.50012207,629.683898926,629.87310791,630.054260254,630.185424805,630.450195312,630.658203125,630.767883301,630.963195801,631.02935791,631.238525391,631.553710938,631.742553711,631.825195312,632.031799316,632.004150391,632.161560059,632.349182129,632.407592773,632.657897949,632.915344238,633.033996582,633.20123291,633.558410645,633.692321777,633.717895508,633.812133789,633.884033203,634.201965332,634.489196777,634.767089844,634.924316406,634.972961426,635.05267334,635.233642578,635.250183105,635.208374023,635.292663574,635.333374023,635.46685791,635.590454102,635.741821289,635.684875488,627.978820801,628.153869629,628.395690918,628.546447754,628.901855469,629.098327637,629.147766113,629.41192627,629.433288574,629.230773926,629.216186523,629.416809082,629.433532715,629.604675293,629.897033691,629.766235352,629.702453613,629.637573242,629.672729492,629.589355469,629.475585938,629.384277344,629.793823242,629.775268555,629.92779541,630.038269043,629.942932129,630.101196289,630.198303223,630.108947754,630.275024414,630.572753906,"bush1","102","#97D938"
